scaffold,mean_shap
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C2,-0.0007874181
c1ccc(NCCNc2ccccn2)nc1,0.00037288998
c1cc2c3c(c1)OC1CCCC4C(C2)N(CC2CCC2)CCC314,-0.0014151703
c1cc2c3c(c1)OC1CCCC4C(C2)N(CC2CCC2)CCC314,-0.0014151703
O=C(NCc1cccs1)c1cc2cc3ccccc3nc2o1,0.0004249685
O=C(CC=NNC(=O)C(=O)Nc1ccccc1)Nc1ccccn1,-0.000564334
O=C(CSc1nnc(CNc2ccccc2)o1)N1c2ccccc2Sc2ccccc21,0.0012916423
O=c1[nH]c2ccccc2cc1CN(Cc1nnnn1Cc1ccccc1)C1CCCC1,0.0012687519
c1ccc2nc(C3CC3)ccc2c1,-0.0012269262
c1ccc2nc(C3CC3)ccc2c1,-0.00037704024
O=C(CC(=O)c1ccccc1)OC1CN2CCC1CC2,-0.00072174834
O=c1oc2ccccc2c2oc3cc4c(cc3c12)OCO4,-0.0001222115
c1cc2c(s1)CCCCCC2,0.0002248204
c1ccc(-c2ccc(CN3CCC4CCCCC43)cc2)cc1,-0.00070856005
C1COC1,-0.0015313746
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,-0.0010656529
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,-0.0010656529
O=C1CC2C3CCCCC3CCC2C2CC3OC4(CCCCO4)CC3C12,-0.0010470988
O=C1CC2C3CCCCC3CCC2C2CC3OC4(CCCCO4)CC3C12,-0.0010631529
O=C1CC2C3CCCCC3CCC2C2CC3OC4(CCCCO4)CC3C12,-0.0010631529
O=C(Nc1cccs1)C1CCCCC1,-0.001513961
O=S(=O)(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,0.00065841957
c1ccc(-c2cc(C3CCN(c4ccccc4)CC3)[nH]n2)cc1,0.00058258616
O=C(OCc1ccccc1)c1ccc2c(c1)-c1ccccc1C2=O,-0.00030075025
O=C(NCc1ccc2c(c1)OCO2)c1cc2cc3ccccc3nc2o1,0.0015176262
O=C(CCCCCN1C(=O)c2ccccc2C1=O)NCCc1ccccc1,0.001493772
O=C(CNCc1nc(=O)c2ccccc2[nH]1)Nc1ccc(N2CCOCC2)cc1,-0.00018863256
O=S(=O)(NCCSCc1ccccc1)c1ccc2c(c1)OCCO2,0.0008506482
O=S(=O)(NCCSCc1ccccc1)c1ccc2c(c1)OCCO2,0.0007731192
C1CCC2C3=C(CCC2C1)C1CCCC1CC3,-0.00063659495
O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccco2)on1,0.00077753275
C(=NN1CCN(Cc2ccccc2)CC1)c1ccccc1,-0.0004978884
C(=NN1CCN(Cc2ccccc2)CC1)c1ccccc1,-0.00038715702
c1ccc2c(CCNc3ncncc3-c3cnoc3)c[nH]c2c1,0.0024481975
O=C(CC1CC1C(NC(=O)Oc1ccccc1)c1ccccc1)Nc1ccc2ccccc2c1,0.0012800766
